temp_id,temp,sensor_type,time_stamp
2477,47.2,4,11/14/18 0:18
2478,47.2,4,11/14/18 0:18
2479,47.2,4,11/14/18 0:18
2480,47.2,4,11/14/18 0:18
2481,47.2,4,11/14/18 0:18
2482,47.2,4,11/14/18 0:18
2483,46.7,4,11/14/18 0:18
2484,47.2,4,11/14/18 0:18
2485,47.2,4,11/14/18 0:18
2486,46.7,4,11/14/18 0:18
2487,47.2,4,11/14/18 0:18
2488,47.2,4,11/14/18 0:18
2489,47.2,4,11/14/18 0:18
2490,47.2,4,11/14/18 0:18
2491,46.2,4,11/14/18 0:18
2492,47.2,4,11/14/18 0:18
2493,47.2,4,11/14/18 0:18
2494,47.2,4,11/14/18 0:18
2495,46.7,4,11/14/18 0:18
2496,47.2,4,11/14/18 0:18
2497,46.2,4,11/14/18 0:18
2498,47.2,4,11/14/18 0:18
2499,46.2,4,11/14/18 0:18
2500,47.2,4,11/14/18 0:18
2501,47.2,4,11/14/18 0:18
2502,47.2,4,11/14/18 0:18
2503,47.2,4,11/14/18 0:18
2504,47.2,4,11/14/18 0:18
2505,47.2,4,11/14/18 0:18
2506,47.2,4,11/14/18 0:18
2507,47.2,4,11/14/18 0:18
2508,47.2,4,11/14/18 0:18
2509,47.2,4,11/14/18 0:18
2510,46.7,4,11/14/18 0:18
2511,46.7,4,11/14/18 0:18
2512,46.7,4,11/14/18 0:18
2513,47.2,4,11/14/18 0:18
2514,46.7,4,11/14/18 0:18
2515,47.2,4,11/14/18 0:18
2516,47.2,4,11/14/18 0:19
2517,47.2,4,11/14/18 0:19
2518,47.2,4,11/14/18 0:19
2519,47.2,4,11/14/18 0:19
2520,47.2,4,11/14/18 0:19
2521,47.2,4,11/14/18 0:19
2522,47.2,4,11/14/18 0:19
2523,46.7,4,11/14/18 0:19
2524,47.2,4,11/14/18 0:19
2525,47.2,4,11/14/18 0:19
2526,47.2,4,11/14/18 0:19
2527,46.7,4,11/14/18 0:19
2528,46.2,4,11/14/18 0:19
2529,46.7,4,11/14/18 0:19
2530,47.2,4,11/14/18 0:19
2531,47.2,4,11/14/18 0:19
2532,47.2,4,11/14/18 0:19
2533,47.2,4,11/14/18 0:19
2534,46.7,4,11/14/18 0:19
2535,47.2,4,11/14/18 0:19
2536,47.2,4,11/14/18 0:19
2537,47.2,4,11/14/18 0:19
2538,47.2,4,11/14/18 0:19
2539,47.2,4,11/14/18 0:19
2540,46.2,4,11/14/18 0:19
2541,46.2,4,11/14/18 0:19
2542,46.7,4,11/14/18 0:19
2543,47.2,4,11/14/18 0:19
2544,47.2,4,11/14/18 0:19
2545,46.7,4,11/14/18 0:19
2546,47.8,4,11/14/18 0:19
2547,47.2,4,11/14/18 0:19
2548,47.2,4,11/14/18 0:19
2549,47.2,4,11/14/18 0:19
2550,47.2,4,11/14/18 0:19
2551,47.2,4,11/14/18 0:19
2552,47.2,4,11/14/18 0:19
2553,47.8,4,11/14/18 0:19
2554,47.2,4,11/14/18 0:19
2555,47.2,4,11/14/18 0:19
2556,47.2,4,11/14/18 0:19
2557,47.2,4,11/14/18 0:19
2558,46.2,4,11/14/18 0:19
2559,47.2,4,11/14/18 0:19
2560,47.2,4,11/14/18 0:19
2561,47.2,4,11/14/18 0:19
2562,47.2,4,11/14/18 0:19
2563,46.7,4,11/14/18 0:19
2564,47.8,4,11/14/18 0:19
2565,47.2,4,11/14/18 0:19
2566,47.2,4,11/14/18 0:19
2567,46.7,4,11/14/18 0:19
2568,47.2,4,11/14/18 0:19
2569,47.2,4,11/14/18 0:19
2570,47.2,4,11/14/18 0:19
2571,47.2,4,11/14/18 0:19
2572,47.2,4,11/14/18 0:19
2573,47.2,4,11/14/18 0:19
2574,47.2,4,11/14/18 0:20
2575,46.7,4,11/14/18 0:20
2576,46.7,4,11/14/18 0:20
2577,47.2,4,11/14/18 0:20
2578,46.7,4,11/14/18 0:20
2579,46.7,4,11/14/18 0:20
2580,47.2,4,11/14/18 0:20
2581,47.2,4,11/14/18 0:20
2582,46.2,4,11/14/18 0:20
2583,47.2,4,11/14/18 0:20
2584,46.7,4,11/14/18 0:20
2585,47.2,4,11/14/18 0:20
2586,46.2,4,11/14/18 0:20
2587,47.2,4,11/14/18 0:20
2588,47.8,4,11/14/18 0:20
2589,47.2,4,11/14/18 0:20
2590,47.2,4,11/14/18 0:20
2591,47.2,4,11/14/18 0:20
2592,47.2,4,11/14/18 0:20
2593,47.2,4,11/14/18 0:20
2594,47.2,4,11/14/18 0:20
2595,47.2,4,11/14/18 0:20
2596,47.2,4,11/14/18 0:20
2597,47.2,4,11/14/18 0:20
2598,46.7,4,11/14/18 0:20
2599,47.2,4,11/14/18 0:20
2600,47.2,4,11/14/18 0:20
2601,47.2,4,11/14/18 0:20
2602,47.2,4,11/14/18 0:20
2603,46.7,4,11/14/18 0:20
2604,47.2,4,11/14/18 0:20
2605,46.2,4,11/14/18 0:20
2606,47.8,4,11/14/18 0:20
2607,47.2,4,11/14/18 0:20
2608,47.2,4,11/14/18 0:20
2609,47.2,4,11/14/18 0:20
2610,47.2,4,11/14/18 0:20
2611,47.2,4,11/14/18 0:20
2612,47.2,4,11/14/18 0:20
2613,47.2,4,11/14/18 0:20
2614,47.2,4,11/14/18 0:20
2615,46.2,4,11/14/18 0:20
2616,47.2,4,11/14/18 0:20
2617,47.2,4,11/14/18 0:20
2618,47.2,4,11/14/18 0:20
2619,46.7,4,11/14/18 0:20
2620,47.2,4,11/14/18 0:20
2621,46.7,4,11/14/18 0:20
2622,47.2,4,11/14/18 0:20
2623,47.2,4,11/14/18 0:20
2624,46.7,4,11/14/18 0:20
2625,46.7,4,11/14/18 0:20
2626,47.2,4,11/14/18 0:20
2627,47.2,4,11/14/18 0:20
2628,47.2,4,11/14/18 0:20
2629,46.7,4,11/14/18 0:20
2630,47.2,4,11/14/18 0:20
2631,47.2,4,11/14/18 0:20
2632,47.2,4,11/14/18 0:21
2633,47.2,4,11/14/18 0:21
2634,47.2,4,11/14/18 0:21
2635,47.2,4,11/14/18 0:21
2636,46.7,4,11/14/18 0:21
2637,47.2,4,11/14/18 0:21
2638,46.7,4,11/14/18 0:21
2639,47.2,4,11/14/18 0:21
2640,46.7,4,11/14/18 0:21
2641,47.2,4,11/14/18 0:21
2642,47.2,4,11/14/18 0:21
2643,47.2,4,11/14/18 0:21
2644,47.2,4,11/14/18 0:21
2645,47.2,4,11/14/18 0:21
2646,47.2,4,11/14/18 0:21
2647,46.7,4,11/14/18 0:21
2648,46.7,4,11/14/18 0:21
2649,46.7,4,11/14/18 0:21
2650,47.2,4,11/14/18 0:21
2651,46.7,4,11/14/18 0:21
2652,47.2,4,11/14/18 0:21
2653,47.2,4,11/14/18 0:21
2654,47.2,4,11/14/18 0:21
2655,47.2,4,11/14/18 0:21
2656,47.2,4,11/14/18 0:21
2657,47.2,4,11/14/18 0:21
2658,47.2,4,11/14/18 0:21
2659,47.2,4,11/14/18 0:21
2660,47.2,4,11/14/18 0:21
2661,47.2,4,11/14/18 0:21
2662,46.2,4,11/14/18 0:21
2663,47.2,4,11/14/18 0:21
2664,47.2,4,11/14/18 0:21
2665,47.2,4,11/14/18 0:21
2666,47.2,4,11/14/18 0:21
2667,47.2,4,11/14/18 0:21
2668,47.2,4,11/14/18 0:21
2669,47.2,4,11/14/18 0:21
2670,47.2,4,11/14/18 0:21
2671,47.2,4,11/14/18 0:21
2672,47.2,4,11/14/18 0:21
2673,47.2,4,11/14/18 0:21
2674,47.2,4,11/14/18 0:21
2675,47.2,4,11/14/18 0:21
2676,47.2,4,11/14/18 0:21
2677,46.2,4,11/14/18 0:21
2678,47.2,4,11/14/18 0:21
2679,47.2,4,11/14/18 0:21
2680,47.2,4,11/14/18 0:21
2681,46.2,4,11/14/18 0:21
2682,47.2,4,11/14/18 0:21
2683,47.2,4,11/14/18 0:21
2684,47.2,4,11/14/18 0:21
2685,47.2,4,11/14/18 0:21
2686,46.7,4,11/14/18 0:21
2687,46.2,4,11/14/18 0:21
2688,47.2,4,11/14/18 0:21
2689,47.2,4,11/14/18 0:21
2690,47.2,4,11/14/18 0:21
2691,47.2,4,11/14/18 0:22
2692,47.2,4,11/14/18 0:22
2693,47.2,4,11/14/18 0:22
2694,47.2,4,11/14/18 0:22
2695,46.2,4,11/14/18 0:22
2696,47.2,4,11/14/18 0:22
2697,47.2,4,11/14/18 0:22
2698,46.7,4,11/14/18 0:22
2699,47.2,4,11/14/18 0:22
2700,47.2,4,11/14/18 0:22
2701,47.2,4,11/14/18 0:22
2702,47.2,4,11/14/18 0:22
2703,47.2,4,11/14/18 0:22
2704,47.2,4,11/14/18 0:22
2705,47.2,4,11/14/18 0:22
2706,47.2,4,11/14/18 0:22
2707,47.2,4,11/14/18 0:22
2708,46.2,4,11/14/18 0:22
2709,47.2,4,11/14/18 0:22
2710,47.2,4,11/14/18 0:22
2711,47.2,4,11/14/18 0:22
2712,47.2,4,11/14/18 0:22
2713,47.2,4,11/14/18 0:22
2714,46.2,4,11/14/18 0:22
2715,47.2,4,11/14/18 0:22
2716,47.2,4,11/14/18 0:22
2717,47.2,4,11/14/18 0:22
2718,47.2,4,11/14/18 0:22
2719,46.2,4,11/14/18 0:22
2720,47.2,4,11/14/18 0:22
2721,47.2,4,11/14/18 0:22
2722,47.2,4,11/14/18 0:22
2723,47.2,4,11/14/18 0:22
2724,47.2,4,11/14/18 0:22
2725,47.2,4,11/14/18 0:22
2726,47.2,4,11/14/18 0:22
2727,47.2,4,11/14/18 0:22
2728,47.2,4,11/14/18 0:22
2729,47.2,4,11/14/18 0:22
2730,47.2,4,11/14/18 0:22
2731,47.2,4,11/14/18 0:22
2732,46.7,4,11/14/18 0:22
2733,46.7,4,11/14/18 0:22
2734,47.2,4,11/14/18 0:22
2735,46.7,4,11/14/18 0:22
2736,47.2,4,11/14/18 0:22
2737,46.7,4,11/14/18 0:22
2738,47.2,4,11/14/18 0:22
2739,46.2,4,11/14/18 0:22
2740,47.2,4,11/14/18 0:22
2741,47.2,4,11/14/18 0:22
2742,46.7,4,11/14/18 0:22
2743,47.2,4,11/14/18 0:22
2744,47.2,4,11/14/18 0:22
2745,47.2,4,11/14/18 0:22
2746,47.2,4,11/14/18 0:22
2747,47.2,4,11/14/18 0:22
2748,47.2,4,11/14/18 0:22
2749,47.2,4,11/14/18 0:23
2750,47.2,4,11/14/18 0:23
2751,47.2,4,11/14/18 0:23
2752,47.2,4,11/14/18 0:23
2753,47.2,4,11/14/18 0:23
2754,47.2,4,11/14/18 0:23
2755,46.7,4,11/14/18 0:23
2756,47.2,4,11/14/18 0:23
2757,47.2,4,11/14/18 0:23
2758,47.2,4,11/14/18 0:23
2759,47.2,4,11/14/18 0:23
2760,47.2,4,11/14/18 0:23
2761,47.2,4,11/14/18 0:23
2762,46.2,4,11/14/18 0:23
2763,46.2,4,11/14/18 0:23
2764,46.7,4,11/14/18 0:23
2765,46.2,4,11/14/18 0:23
2766,47.2,4,11/14/18 0:23
2767,46.7,4,11/14/18 0:23
2768,47.2,4,11/14/18 0:23
2769,47.2,4,11/14/18 0:23
2770,47.2,4,11/14/18 0:23
2771,47.2,4,11/14/18 0:23
2772,47.8,4,11/14/18 0:23
2773,47.2,4,11/14/18 0:23
2774,47.2,4,11/14/18 0:23
2775,47.2,4,11/14/18 0:23
2776,47.2,4,11/14/18 0:23
2777,46.2,4,11/14/18 0:23
2778,46.2,4,11/14/18 0:23
2779,47.2,4,11/14/18 0:23
2780,47.8,4,11/14/18 0:23
2781,47.2,4,11/14/18 0:23
2782,47.2,4,11/14/18 0:23
2783,47.2,4,11/14/18 0:23
2784,47.2,4,11/14/18 0:23
2785,47.2,4,11/14/18 0:23
2786,46.7,4,11/14/18 0:23
2787,47.2,4,11/14/18 0:23
2788,47.2,4,11/14/18 0:23
2789,46.7,4,11/14/18 0:23
2790,47.2,4,11/14/18 0:23
2791,47.2,4,11/14/18 0:23
2792,47.2,4,11/14/18 0:23
2793,47.2,4,11/14/18 0:23
2794,47.2,4,11/14/18 0:23
2795,46.7,4,11/14/18 0:23
2796,47.2,4,11/14/18 0:23
2797,47.2,4,11/14/18 0:23
2798,47.2,4,11/14/18 0:23
2799,46.7,4,11/14/18 0:23
2800,47.2,4,11/14/18 0:23
2801,46.7,4,11/14/18 0:23
2802,47.2,4,11/14/18 0:23
2803,47.2,4,11/14/18 0:23
2804,47.2,4,11/14/18 0:23
2805,47.2,4,11/14/18 0:23
2806,47.2,4,11/14/18 0:23
2807,47.2,4,11/14/18 0:24
2808,47.2,4,11/14/18 0:24
2809,46.2,4,11/14/18 0:24
2810,47.2,4,11/14/18 0:24
2811,47.2,4,11/14/18 0:24
2812,46.7,4,11/14/18 0:24
2813,47.2,4,11/14/18 0:24
2814,47.2,4,11/14/18 0:24
2815,46.7,4,11/14/18 0:24
2816,47.2,4,11/14/18 0:24
2817,47.2,4,11/14/18 0:24
2818,46.2,4,11/14/18 0:24
2819,46.7,4,11/14/18 0:24
2820,47.2,4,11/14/18 0:24
2821,47.2,4,11/14/18 0:24
2822,47.2,4,11/14/18 0:24
2823,47.2,4,11/14/18 0:24
2824,46.7,4,11/14/18 0:24
2825,46.7,4,11/14/18 0:24
2826,47.2,4,11/14/18 0:24
2827,46.7,4,11/14/18 0:24
2828,47.2,4,11/14/18 0:24
2829,47.2,4,11/14/18 0:24
2830,47.2,4,11/14/18 0:24
2831,47.2,4,11/14/18 0:24
2832,47.2,4,11/14/18 0:24
2833,47.2,4,11/14/18 0:24
2834,47.2,4,11/14/18 0:24
2835,47.2,4,11/14/18 0:24
2836,47.2,4,11/14/18 0:24
2837,47.2,4,11/14/18 0:24
2838,47.2,4,11/14/18 0:24
2839,47.2,4,11/14/18 0:24
2840,47.2,4,11/14/18 0:24
2841,47.2,4,11/14/18 0:24
2842,46.2,4,11/14/18 0:24
2843,47.2,4,11/14/18 0:24
2844,47.2,4,11/14/18 0:24
2845,47.2,4,11/14/18 0:24
2846,46.7,4,11/14/18 0:24
2847,46.7,4,11/14/18 0:24
2848,46.2,4,11/14/18 0:24
2849,47.2,4,11/14/18 0:24
2850,47.2,4,11/14/18 0:24
2851,47.2,4,11/14/18 0:24
2852,47.2,4,11/14/18 0:24
2853,47.2,4,11/14/18 0:24
2854,46.7,4,11/14/18 0:24
2855,46.2,4,11/14/18 0:24
2856,47.2,4,11/14/18 0:24
2857,47.2,4,11/14/18 0:24
2858,46.7,4,11/14/18 0:24
2859,46.7,4,11/14/18 0:24
2860,47.2,4,11/14/18 0:24
2861,46.7,4,11/14/18 0:24
2862,47.2,4,11/14/18 0:24
2863,47.2,4,11/14/18 0:24
2864,47.2,4,11/14/18 0:24
2865,47.2,4,11/14/18 0:25
2866,47.2,4,11/14/18 0:25
2867,47.2,4,11/14/18 0:25
2868,46.2,4,11/14/18 0:25
2869,47.2,4,11/14/18 0:25
2870,47.2,4,11/14/18 0:25
2871,47.2,4,11/14/18 0:25
2872,46.7,4,11/14/18 0:25
2873,46.2,4,11/14/18 0:25
2874,47.2,4,11/14/18 0:25
2875,46.2,4,11/14/18 0:25
2876,47.2,4,11/14/18 0:25
2877,47.2,4,11/14/18 0:25
2878,47.2,4,11/14/18 0:25
2879,46.7,4,11/14/18 0:25
2880,47.2,4,11/14/18 0:25
2881,47.2,4,11/14/18 0:25
2882,47.2,4,11/14/18 0:25
2883,47.2,4,11/14/18 0:25
2884,47.2,4,11/14/18 0:25
2885,47.2,4,11/14/18 0:25
2886,47.2,4,11/14/18 0:25
2887,46.2,4,11/14/18 0:25
2888,47.2,4,11/14/18 0:25
2889,47.2,4,11/14/18 0:25
2890,47.2,4,11/14/18 0:25
2891,47.2,4,11/14/18 0:25
2892,47.2,4,11/14/18 0:25
2893,47.2,4,11/14/18 0:25
2894,46.2,4,11/14/18 0:25
2895,47.2,4,11/14/18 0:25
2896,47.2,4,11/14/18 0:25
2897,47.2,4,11/14/18 0:25
2898,46.2,4,11/14/18 0:25
2899,47.2,4,11/14/18 0:25
2900,47.2,4,11/14/18 0:25
2901,46.2,4,11/14/18 0:25
2902,46.7,4,11/14/18 0:25
2903,47.2,4,11/14/18 0:25
2904,47.2,4,11/14/18 0:25
2905,47.2,4,11/14/18 0:25
2906,47.2,4,11/14/18 0:25
2907,47.2,4,11/14/18 0:25
2908,47.2,4,11/14/18 0:25
2909,46.2,4,11/14/18 0:25
2910,47.2,4,11/14/18 0:25
2911,47.2,4,11/14/18 0:25
2912,47.8,4,11/14/18 0:25
2913,47.2,4,11/14/18 0:25
2914,47.2,4,11/14/18 0:25
2915,47.2,4,11/14/18 0:25
2916,47.2,4,11/14/18 0:25
2917,47.2,4,11/14/18 0:25
2918,47.2,4,11/14/18 0:25
2919,47.2,4,11/14/18 0:25
2920,47.2,4,11/14/18 0:25
2921,47.2,4,11/14/18 0:25
2922,46.7,4,11/14/18 0:25
2923,46.7,4,11/14/18 0:25
2924,46.7,4,11/14/18 0:26
2925,47.2,4,11/14/18 0:26
2926,47.2,4,11/14/18 0:26
2927,47.2,4,11/14/18 0:26
2928,47.2,4,11/14/18 0:26
2929,47.2,4,11/14/18 0:26
2930,47.2,4,11/14/18 0:26
2931,47.2,4,11/14/18 0:26
2932,47.2,4,11/14/18 0:26
2933,47.2,4,11/14/18 0:26
2934,46.7,4,11/14/18 0:26
2935,47.2,4,11/14/18 0:26
2936,46.2,4,11/14/18 0:26
2937,47.2,4,11/14/18 0:26
2938,47.2,4,11/14/18 0:26
2939,47.2,4,11/14/18 0:26
2940,47.2,4,11/14/18 0:26
2941,46.7,4,11/14/18 0:26
2942,47.8,4,11/14/18 0:26
2943,47.2,4,11/14/18 0:26
2944,47.2,4,11/14/18 0:26
2945,47.2,4,11/14/18 0:26
2946,47.2,4,11/14/18 0:26
2947,47.2,4,11/14/18 0:26
2948,46.2,4,11/14/18 0:26
2949,47.2,4,11/14/18 0:26
2950,46.7,4,11/14/18 0:26
2951,46.7,4,11/14/18 0:26
2952,47.2,4,11/14/18 0:26
2953,46.2,4,11/14/18 0:26
2954,47.2,4,11/14/18 0:26
2955,47.2,4,11/14/18 0:26
2956,47.2,4,11/14/18 0:26
2957,47.2,4,11/14/18 0:26
2958,47.2,4,11/14/18 0:26
2959,47.2,4,11/14/18 0:26
2960,47.2,4,11/14/18 0:26
2961,47.2,4,11/14/18 0:26
2962,47.2,4,11/14/18 0:26
2963,47.2,4,11/14/18 0:26
2964,46.2,4,11/14/18 0:26
2965,47.2,4,11/14/18 0:26
2966,47.2,4,11/14/18 0:26
2967,47.2,4,11/14/18 0:26
2968,47.2,4,11/14/18 0:26
2969,47.2,4,11/14/18 0:26
2970,47.2,4,11/14/18 0:26
2971,47.2,4,11/14/18 0:26
2972,46.2,4,11/14/18 0:26
2973,47.2,4,11/14/18 0:26
2974,47.2,4,11/14/18 0:26
2975,47.2,4,11/14/18 0:26
2976,47.2,4,11/14/18 0:26
2977,47.2,4,11/14/18 0:26
2978,46.7,4,11/14/18 0:26
2979,47.2,4,11/14/18 0:26
2980,47.2,4,11/14/18 0:26
2981,46.7,4,11/14/18 0:26
2982,47.2,4,11/14/18 0:27
2983,47.2,4,11/14/18 0:27
2984,47.2,4,11/14/18 0:27
2985,47.2,4,11/14/18 0:27
2986,47.2,4,11/14/18 0:27
2987,47.2,4,11/14/18 0:27
2988,47.2,4,11/14/18 0:27
2989,47.2,4,11/14/18 0:27
2990,46.2,4,11/14/18 0:27
2991,46.7,4,11/14/18 0:27
2992,47.2,4,11/14/18 0:27
2993,47.2,4,11/14/18 0:27
2994,47.2,4,11/14/18 0:27
2995,46.7,4,11/14/18 0:27
2996,47.2,4,11/14/18 0:27
2997,47.2,4,11/14/18 0:27
2998,47.2,4,11/14/18 0:27
2999,46.2,4,11/14/18 0:27
3000,47.2,4,11/14/18 0:27
3001,47.2,4,11/14/18 0:27
3002,47.2,4,11/14/18 0:27
3003,46.7,4,11/14/18 0:27
3004,47.2,4,11/14/18 0:27
3005,47.2,4,11/14/18 0:27
3006,47.2,4,11/14/18 0:27
3007,47.2,4,11/14/18 0:27
3008,47.2,4,11/14/18 0:27
3009,47.2,4,11/14/18 0:27
3010,46.2,4,11/14/18 0:27
3011,47.2,4,11/14/18 0:27
3012,47.2,4,11/14/18 0:27
3013,47.2,4,11/14/18 0:27
3014,47.2,4,11/14/18 0:27
3015,47.2,4,11/14/18 0:27
3016,47.2,4,11/14/18 0:27
3017,47.8,4,11/14/18 0:27
3018,46.7,4,11/14/18 0:27
3019,47.2,4,11/14/18 0:27
3020,47.2,4,11/14/18 0:27
3021,47.2,4,11/14/18 0:27
3022,47.2,4,11/14/18 0:27
3023,47.2,4,11/14/18 0:27
3024,47.2,4,11/14/18 0:27
3025,47.2,4,11/14/18 0:27
3026,47.2,4,11/14/18 0:27
3027,46.7,4,11/14/18 0:27
3028,46.7,4,11/14/18 0:27
3029,47.2,4,11/14/18 0:27
3030,47.2,4,11/14/18 0:27
3031,47.2,4,11/14/18 0:27
3032,47.2,4,11/14/18 0:27
3033,47.2,4,11/14/18 0:27
3034,47.2,4,11/14/18 0:27
3035,47.2,4,11/14/18 0:27
3036,47.2,4,11/14/18 0:27
3037,47.2,4,11/14/18 0:27
3038,47.2,4,11/14/18 0:27
3039,46.7,4,11/14/18 0:27
3040,47.2,4,11/14/18 0:28
3041,46.7,4,11/14/18 0:28
3042,47.2,4,11/14/18 0:28
3043,47.2,4,11/14/18 0:28
3044,47.2,4,11/14/18 0:28
3045,47.2,4,11/14/18 0:28
3046,46.7,4,11/14/18 0:28
3047,47.2,4,11/14/18 0:28
3048,47.2,4,11/14/18 0:28
3049,47.2,4,11/14/18 0:28
3050,47.8,4,11/14/18 0:28
3051,47.2,4,11/14/18 0:28
3052,47.2,4,11/14/18 0:28
3053,47.2,4,11/14/18 0:28
3054,47.8,4,11/14/18 0:28
3055,47.8,4,11/14/18 0:28
3056,47.8,4,11/14/18 0:28
3057,47.2,4,11/14/18 0:28
3058,47.2,4,11/14/18 0:28
3059,47.2,4,11/14/18 0:28
3060,47.2,4,11/14/18 0:28
3061,47.2,4,11/14/18 0:28
3062,47.2,4,11/14/18 0:28
3063,46.7,4,11/14/18 0:28
3064,47.2,4,11/14/18 0:28
3065,47.2,4,11/14/18 0:28
3066,47.2,4,11/14/18 0:28
3067,47.2,4,11/14/18 0:28
3068,47.2,4,11/14/18 0:28
3069,47.8,4,11/14/18 0:28
3070,47.2,4,11/14/18 0:28
3071,47.2,4,11/14/18 0:28
3072,47.2,4,11/14/18 0:28
3073,47.2,4,11/14/18 0:28
3074,47.2,4,11/14/18 0:28
3075,47.2,4,11/14/18 0:28
3076,47.2,4,11/14/18 0:28
3077,47.2,4,11/14/18 0:28
3078,46.7,4,11/14/18 0:28
3079,47.2,4,11/14/18 0:28
3080,47.2,4,11/14/18 0:28
3081,47.2,4,11/14/18 0:28
3082,47.2,4,11/14/18 0:28
3083,46.7,4,11/14/18 0:28
3084,47.2,4,11/14/18 0:28
3085,47.2,4,11/14/18 0:28
3086,46.2,4,11/14/18 0:28
3087,47.2,4,11/14/18 0:28
3088,47.2,4,11/14/18 0:28
3089,47.2,4,11/14/18 0:28
3090,47.2,4,11/14/18 0:28
3091,47.2,4,11/14/18 0:28
3092,46.2,4,11/14/18 0:28
3093,47.2,4,11/14/18 0:28
3094,47.2,4,11/14/18 0:28
3095,47.2,4,11/14/18 0:28
3096,47.2,4,11/14/18 0:28
3097,47.2,4,11/14/18 0:28
3098,47.2,4,11/14/18 0:29
3099,47.2,4,11/14/18 0:29
3100,47.2,4,11/14/18 0:29
3101,46.7,4,11/14/18 0:29
3102,47.2,4,11/14/18 0:29
3103,47.2,4,11/14/18 0:29
3104,47.2,4,11/14/18 0:29
3105,46.7,4,11/14/18 0:29
3106,47.2,4,11/14/18 0:29
3107,47.2,4,11/14/18 0:29
3108,47.2,4,11/14/18 0:29
3109,47.2,4,11/14/18 0:29
3110,47.2,4,11/14/18 0:29
3111,47.2,4,11/14/18 0:29
3112,47.2,4,11/14/18 0:29
3113,47.2,4,11/14/18 0:29
3114,47.2,4,11/14/18 0:29
3115,47.2,4,11/14/18 0:29
3116,47.2,4,11/14/18 0:29
3117,46.7,4,11/14/18 0:29
3118,46.7,4,11/14/18 0:29
3119,47.2,4,11/14/18 0:29
3120,46.2,4,11/14/18 0:29
3121,47.2,4,11/14/18 0:29
3122,46.7,4,11/14/18 0:29
3123,46.7,4,11/14/18 0:29
3124,46.7,4,11/14/18 0:29
3125,46.2,4,11/14/18 0:29
3126,47.2,4,11/14/18 0:29
3127,47.2,4,11/14/18 0:29
3128,47.8,4,11/14/18 0:29
3129,47.2,4,11/14/18 0:29
3130,47.2,4,11/14/18 0:29
3131,46.7,4,11/14/18 0:29
3132,47.2,4,11/14/18 0:29
3133,47.2,4,11/14/18 0:29
3134,47.2,4,11/14/18 0:29
3135,46.2,4,11/14/18 0:29
3136,47.2,4,11/14/18 0:29
3137,46.7,4,11/14/18 0:29
3138,47.2,4,11/14/18 0:29
3139,47.2,4,11/14/18 0:29
3140,47.2,4,11/14/18 0:29
3141,46.7,4,11/14/18 0:29
3142,47.2,4,11/14/18 0:29
3143,46.7,4,11/14/18 0:29
3144,47.2,4,11/14/18 0:29
3145,47.2,4,11/14/18 0:29
3146,47.2,4,11/14/18 0:29
3147,46.2,4,11/14/18 0:29
3148,47.2,4,11/14/18 0:29
3149,47.2,4,11/14/18 0:29
3150,46.7,4,11/14/18 0:29
3151,46.7,4,11/14/18 0:29
3152,47.2,4,11/14/18 0:29
3153,47.2,4,11/14/18 0:29
3154,47.2,4,11/14/18 0:29
3155,47.2,4,11/14/18 0:29
3156,46.7,4,11/14/18 0:29
3157,47.2,4,11/14/18 0:30
3158,47.2,4,11/14/18 0:30
3159,47.2,4,11/14/18 0:30
3160,47.2,4,11/14/18 0:30
3161,47.2,4,11/14/18 0:30
3162,46.7,4,11/14/18 0:30
3163,47.2,4,11/14/18 0:30
3164,47.2,4,11/14/18 0:30
3165,46.2,4,11/14/18 0:30
3166,47.2,4,11/14/18 0:30
3167,46.7,4,11/14/18 0:30
3168,47.2,4,11/14/18 0:30
3169,47.2,4,11/14/18 0:30
3170,47.2,4,11/14/18 0:30
3171,47.2,4,11/14/18 0:30
3172,47.2,4,11/14/18 0:30
3173,47.2,4,11/14/18 0:30
3174,47.2,4,11/14/18 0:30
3175,46.2,4,11/14/18 0:30
3176,47.2,4,11/14/18 0:30
3177,47.2,4,11/14/18 0:30
3178,47.2,4,11/14/18 0:30
3179,46.7,4,11/14/18 0:30
3180,47.2,4,11/14/18 0:30
3181,47.2,4,11/14/18 0:30
3182,46.2,4,11/14/18 0:30
3183,46.7,4,11/14/18 0:30
3184,47.2,4,11/14/18 0:30
3185,47.2,4,11/14/18 0:30
3186,47.2,4,11/14/18 0:30
3187,46.7,4,11/14/18 0:30
3188,46.7,4,11/14/18 0:30
3189,47.2,4,11/14/18 0:30
3190,47.2,4,11/14/18 0:30
3191,47.2,4,11/14/18 0:30
3192,46.7,4,11/14/18 0:30
3193,47.2,4,11/14/18 0:30
3194,47.2,4,11/14/18 0:30
3195,46.7,4,11/14/18 0:30
3196,46.2,4,11/14/18 0:30
3197,47.2,4,11/14/18 0:30
3198,46.2,4,11/14/18 0:30
3199,47.2,4,11/14/18 0:30
3200,47.2,4,11/14/18 0:30
3201,47.2,4,11/14/18 0:30
3202,46.7,4,11/14/18 0:30
3203,47.2,4,11/14/18 0:30
3204,47.2,4,11/14/18 0:30
3205,47.2,4,11/14/18 0:30
3206,47.2,4,11/14/18 0:30
3207,47.2,4,11/14/18 0:30
3208,47.2,4,11/14/18 0:30
3209,47.2,4,11/14/18 0:30
3210,46.7,4,11/14/18 0:30
3211,47.2,4,11/14/18 0:30
